doc_id,text,review_text,restaurant_name,review_date,username,review_rating,bien,japonesa,sushi,mejor,comida,calidad,excelente,precio,rico,servicio,recomendable,genial,restaurante,espectacular,gran,mal,caro,experiencia,cena,trato,sitio,calidadprecio,relación,agradable,sorpresa
317814088,Mi sitio para comer sushi,"Estaba deseando probar el sushi de Wasabi.No me ha defraudado para nada, el mejor que he probado en Sevilla y fuera de ella.Lo encargué para recoger, cuando llegué ya lo tenían listo, el trato fue estupendo y lo mejor mi degustación en casa, arroz en su punto, pescado fresco, para chuparse los dedos! Y nada caro.",Wasabi,2015-10-11,martenfe,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
317593306,EXELENTE,"Somos de Barcelona vinimos unos días de vacaciones a Sevilla y artos de tapas nos apetecia comer Sushi. Mis sorprendieron con una calidad Exelente, el atun fresco exquisito; niguiris, guncans y makis buenísimos y a un precio muy razonable.Muy amables y serviciales. EXELENTE.",Wasabi,2015-10-10,MiquelViadel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312866998,SE ESFUERZAN,"No es un restaurante. No hay japoneses. No hay ni tan siquiera un chino que llevarse a la visual, pero son chicos jóvenes y se esfuerzan. Fui primero solo, y luego invite a mi mujer. No está mal. Es un sitio pequeño e incomodo que para tomarse una cervecita y un golpe de sushi, pues mira, que queréis que os diga, bien. De precio el adecuado. ",Wasabi,2015-09-22,Juan L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312797554,Buenisimo,"Lo pedimos para cenar, a domicilio, la relación calidad precio es muy buena. Uno de los mejores que he probado.",Wasabi,2015-09-22,Omar-Jesus,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312614630,Sushi fresco,"Un sitio pequeño pero acogedor, ves como preparan la comida y hay una gran variedad para elegir. El pescado estaba muy fresco y la atención fue muy buena.",Wasabi,2015-09-22,cristina282015,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308819015,Sushi con esmero,Pequeño local en plena Alameda donde disfrutar de un sushi muy cuidado y de muy alta calidad. El personal pone toda la pasión en sacar productos originales. También cuenta con servicio a domicilio y un micro supermercado en el interior. Muy buena relación calidad-precio.,Wasabi,2015-09-10,Salva D,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305245237,Sushi correcto a precio elevado,"Cuando pedimos sushi a domicilio siempre lo hacemos a este sitio porque, a pesar de su precio elevado (debido a la poca competencia en el sector) consideramos que el pescado es de calidad (en relación con otros restaurantes de sushi para llevar). La atención al cliente es adecuada y suelen respetar el tiempo de entrega.",Wasabi,2015-08-31,Arthur_y_Bea,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304627879,Auténtico sushi,¡El mejor sushi que he probado! Pedimos una selección para dos y fueron muy amables al separarme los que tenían lactosa. Gran calidad de productos y un sabor riquísimo. También venden muchos productos asiáticos desde cervezas a salsas. ,Wasabi,2015-08-29,biancacg29,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303058213,Simplemente riquísimo,"Excelente calidad y sabor, y a muy buen precio teniendo en cuenta la materia prima y lo caros que suelen ser los restaurantes japoneses. El formato tipo ""abacería"" y que lo vayan preparando todo en el momento es un enorme acierto. ¡Para sentarse con una cerveza japonesa y no parar de pedir!",Wasabi,2015-08-24,yogurfres,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292625371,Quiero repetir!!!,"Desde que fui a Japón el verano pasado, he estado buscando un sitio donde, además de que el sushi esté bien hecho y rico, consiga transportrme a los sabores de los barecitos de Tokyo...y ese sitio es el Wasabi, din lugar a dudas!!Ahora sólo quiero repetir",Wasabi,2015-07-26,Ele_Sevilla,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292277142,Muy buen Sushi,Fuimos unos cuantos amigos y pedimos varios menús. Estaban riquísimos y probamos un buen vino. El bar es muy original tipo abacería. Recomendable si gusta la cocina japonesa. ,Wasabi,2015-07-25,Heinekeyn,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287254375,Muy bueno,"El tartar de salmón genial y todo el sushi que probé me encantó, muy buena calidad y de precio para lo que es grnial",Wasabi,2015-07-09,Manu V,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283580938,relación calidad-precio muy cara,"La atención fue buena, dejé comida encargada y estuvo a su hora. El sahimi de salmón estaba insípido. El arroz no estaba mal. Normalito. En general estaba bueno, pero no para pagar unos 50 euros por treintaytantas piezas. No creo que merezca la pena.",Wasabi,2015-06-28,lordzen,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
281684769,Muy muy bueno,"Riquísima comida japo hecha al momento. Local pequeñito, atención y servicio estupendos. Relación calidad precio muy buena. Repetiré sin duda.",Wasabi,2015-06-20,Mariajoseee,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280956498,"En Sevilla, pequeño, correcto y muy rico. Un pequeño Japón.","Hemos estado comiendo en su pequeño local, y también a través de su comida domicilio. Su comida es correcta. Mejor si la comes recién hecha en el momento. Variedad a buen precio. Accesible desde el centro de Sevilla y desde La Alameda. Buena opción para un noche sin muchas exigencias.",Wasabi,2015-06-17,edusanlu,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278679504,"Preparación en el momento, calidad muy buena.","Había estado una vez previamente, y nos pareció bastante bueno, habíamos probado un par de cosillas.Estuvimos el 23 de Mayo, y tuve que ir en dos tandas para saciarme. Pedimos menú para 2 personas de sushi, unos yakitori y cerveza Asahi. El sabor, la textura y materia prima con la que en el momento hacen los sushis, es bastante elevado. Recomendable 100% si quieres tomar sushi de calidad en Sevilla.",Wasabi,2015-06-08,taraxacuma,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275706184,Auténtico y de calidad,Llevamos muchos meses disfrutando del sushi de wasabi. Nos coge muy bien picar algo rico para después salir por la Alameda. Sushi auténtico y de calidad el mejor para mi gusto.,Wasabi,2015-05-30,Azucena M,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275114495,Muy bueno,"Si elegí este sitio es porque las opiniones decían que era de los mejores de Sevilla, y puestos a probar el sushi, mejor con uno con muy buenas opiniones. El pedido tardó sólo 20 minutos y estaba muy bueno.Sólo pedir que se deje elegir en La Nevera Roja o Just Eat que se permita elegir las piezas de los menús y no sean a libre albedrío del cocinero.",Wasabi,2015-05-27,Carlos G,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273421746,Calidad y detalles 👍👍,"Ademas de por su calidad, me encanta el punto que le dan al arroz, tambien me gusta por los detalles en la presentación",Wasabi,2015-05-20,MPCinta,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273364960,Esmero y cuidado con lo japonés,"Me encantó todo, son diferentes, no hablo de mejores o peores, aunque la calidad es bastante buena, pero tienen algo que los hace de otra pasta, diferente al resto. ",Wasabi,2015-05-20,juanbenitez,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270289816,Excelente atención,"Pequeño lugar con un rico sushi! Los camareros te asesoran y te explican todo perfectamente, son muy atentos y simpáticos. Preparan los platos delante tuya y en el momento. Su precio es correcto puesto que los productos y las piezas de sushi son de buen tamaño. Totalmente recomendable! P.D. No os vayais sin probar los mochis de tarta de queso!",Wasabi,2015-05-06,maria angeles V,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269992770,"Está bien, pero es algo caro","La comida está bien y el personal es amable, por contra, los precios son algo elevados. Es verdad que el sushi no suele ser barato, pero creo que los precios deberían ajustarse más y para los menús incluir más piezas.Respecto al local, es un lugar pequeño, para comer rápidamente, no para sentarse de manera tranquila.",Wasabi,2015-05-04,Jose G,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
266837638,Me encantó.,"El sitio es pequeñito, y lo llevan (creo) dos chicos muy agradables y atentos, que estuvieron aconsejándome y resolviendo mis dudas en todo momento. En cuanto al sushi, está muy bueno. Además, venden productos japoneses tales como",Wasabi,2015-04-20,AnaN-Sch,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266547264,muy rico y bien presentado,"hacen un buen Sushi, el producto es fresco y esta bien elaborado y presentado, el precio es adecuado para la calidad.",Wasabi,2015-04-19,Luis Maria D,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263838029,El mejor Sushi de Sevilla,"Desde que entras al pequeño local te das cuenta que la atención va a ser de 10. La elaboración del Sushi (y lo digo porque yo también he hecho mis pinitos con el Sushi) es impecable. Hay algunas piezas que contienen crema de queso que me chiflaron. Comeros todo el Sushi que podáis, porque muy pocas veces repetiréis una experiencia gastronómica como esta en España",Wasabi,2015-04-05,joseparanoir,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263461936,Uno de los mejores sushis que he probado,"Compramos la primera vez sushi allí por casualidad, era lo más cercano a casa, y nos sorprendió gratamente.Pedimos un menú para dos, el pescado es fresquísimo, muy bien preparado y una buena presentación. Además lo llevan a casa en poco tiempo.Después de varias semanas pidiéndolo a casa, decidí cenar allí en el local. Puedes ver cómo lo preparan y, aunque el local es pequeñito, es muy acogedor.Lo recomiendo y mientras viva en Sevilla seguiré pidiéndolo, es difícil encontrar un sushi tan rico y a buen precio, además de venir bastante cantidad.",Wasabi,2015-04-03,Tatiana R,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262076610,Exquisito,"El mejor sushi y sashimi que he comido en mucho tiempo.Las piezas son muy sabrosas y tienen un buen tamaño.El precio es un poco superior a la media, pero merece la pena.Altamente recomendable.",Wasabi,2015-03-27,SamuMateos,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259519561,"Para llevar, para comer allí o para pedir! Una buena opción.","En esta ocasión compré para llevar, mientras preparaban el pedido pude ver la cantidad de productos orientales que tienen. La comida estaba muy buena, y el postre buenísimo: DORAYAKIS, o así los llaman ellos. Un bizcocho de chocolate con crema de queso en el interior, muy suave y delicioso. Si te gusta la japonesa, ésta te encantará. La calidad-precio es buena. Normal. El trato es agradable y cercano.",Wasabi,2015-03-15,Datxas,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257984339,Buenísimo.,"El local es pequeñito pero se está estupendamente y también tienen envío a domicilio, que se agradece un montón. Altísima calidad y servicio súper agradable. ¡Muy bueno Wasabi! :)",Wasabi,2015-03-06,Tourist78351,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257412478,Lo mejor en mucho tiempo,"Inmejorable. Comida de calidad, y el precio es totalmente asequible. Lo recomiendo para cualquier tipo de reunión.",Wasabi,2015-03-03,JoselVgonzalez,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257123325,Bueno pero caro,La verdad que las piezas están muy muy buenas pero lo que te gastas y lo que comes no está del todo ajustado. Deberían intentar meter alguna promo para que fuese más gente,Wasabi,2015-03-01,panchai2014,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
256973128,Altamente recomendable,"Cada vez que paso por la calle amor de Dios me fijo en el estabñecimiento pero por alguna razon numca me he decidido entrar...hasta hoy, al entrar me han ecplicado muy amablemente los tipos de sushi y como podia llevarmelos, al verlos trabajar me ha maravillado la forma en que lo preparaban. Y cuando he llegado a casa lo he probado...madre mia! Increible, hacia tiempo que no probaba un sushi tan bueno. Mi enhorabuena, volvere seguro!",Wasabi,2015-02-28,Anaescoru,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255560094,Auténtico y de calidad,"Para mí es el mejor local de comida japonesa que puedes encontrar en Sevilla. Muy alta la calidad del sushi y del sashimi. Además los productos japoneses de que disponen son originales, variados y de buena calidad.Puedes hacer el pedido por teléfono o te lo llevan a casa. Muy cómodo.",Wasabi,2015-02-21,POSTRERO,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254368256,FANTASTICOO!!!,Es un sitio acojedor limpio y una magnífica atención si no sabes que pedir ellos te aconsejan lo mejor y no tiene q ser lo mas caro a mi me ha encantado el sitio ademas de tener productos japoneses lo recomiendo con un 10 muy rico fresco y muy económico,Wasabi,2015-02-15,Sayuri31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253550549,Un sitio curioso,"El sushi bueno, de una forma curiosa..el local es pequeño pero tiene su gracia, para empezar una noche divertida.",Wasabi,2015-02-10,rlopezm79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
251879075,El sushi mejor de la zona de la Alameda,Me gusta el punto que le dan al arroz y la calidad del atún. También te lo llevan a casa. Y el local aunque es pequeño esta muy bien para comenzar un tapeo por la zona.,Wasabi,2015-01-31,MPCinta,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251598566,Bonito lugar y excelente comida,"Si te gusta la comida japonesa es el lugar perfecto para disfrutarla. El local no es muy grande pero es acogedor y además tiene una decoración sublime con repisas llenas de comida japonesa para que puedas llevártela a casa como sopas, especias, fideos ,salsa y si eres un amante de la cerveza incluso puedes probar alguna del país nipón. El sushi lo preparan delante de las personas así que se puede apreciar la elaboración tan cuidada y la buena calidad. Hay mucha variedad de comida, no únicamente hay sushi y también cuentan con distintos menús por si vas acompañado de más personas. Para mi gusto el mejor sushi que he probado en Sevilla.",Wasabi,2015-01-29,MJAC10,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250599317,Una grata sorpresa,"Si te gusta la comida japonesa, este es tu local. La estetica me recuerda a las que se ven en las series Japo, super intimo! si vas con pareja quedas como un rey!.El sushi te lo preparan delante de ti, incluso si tienes alguna exigencia, como en mi caso que soy vegetariano, y pensé que ya no volvería a disfrutar del sushi, te lo adaptan!!! Tienen una gran variedad, no como en otros locales donde tienen 3 clases. Incluso en las cervezas, yo era fan de Saporo, pero desde que tomé una Asahi... Por cierto, los mochis de postre! Pedidlos!",Wasabi,2015-01-23,Jose Luis R,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249748438,Un Sushi delicioso,"Ya hemos ido otras veces porque somos amantes de la comida japonesa y el lugar es perfecto para después del cine o antes de unas copas en la Alameda. Hoy hemos pedido para que lo trajeran a nuestro domicilio y además de una presentación impecable, la calidad seguía al nivel. Qué rico.",Wasabi,2015-01-17,cruz928,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246335929,!Un buen japones!,"Os recomiendo este restaurante, es pequeñito, solo para 10 persona, pero de una calidad extrordinaria. Tambien sirven a domicilio.",Wasabi,2014-12-29,ManuelDelMoral60,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246081644,Por fin buen sushi en Sevilla ,"Buen arroz, buen pescado! Por fin en Sevilla un sushi rico. No tiene grandes pretensiones con platos muy sofisticados, pero lo que sirven esta muy bueno. El local es pequeño pero acogedor, y buena atención.",Wasabi,2014-12-27,JuanMit,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244525693,Rico y buen servicio.,"Estuve hace poco con mi pareja y nos sorprendió muchísimo la comida y la calidad del producto para el poco tiempo que llevan abiertos, según noa comentó el cocinero.Buen biente, siempre tienen música interesante que hace que la experiencia sea, acogedora, tranquila y grata al paladar.Consejo: gunkans de tartar de salmón. Los Nigiris son espectaculares.",Wasabi,2014-12-15,Francisco M,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244202262,"Trato muy bueno, calidad muy mejorable","Leo las opiniones anteriores y parecer que se trate de otro sitio.El chico tanto por teléfono como en persona fue muy amable, pero la comida no estaba para nada buena. El gengibre pasado, el arroz no estaba en condiciones y lo único que se ha podido salvar ha sido el nigiri de anguila, estaba bueno. El resto, supongo que habré tenido mala suerte. Llevo años comiendo sushi y no tenía mucho que ver, aunque volveré por que puede ser que en estas fechas estén saturados de trabajo y haya sido el motivo.",Wasabi,2014-12-12,Car G,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
239832246,El mejor sushi en el centro de Sevilla,"Somos aficionados recientes a la comida japonesa, y por tanto, no grandes expertos. Hemos probado distintos sitios de sushi en el centro de Sevilla, y lo que nos encanta de Wasabi es que ofrece la posibilidad de conocer poco a poco la gran variedad de sabores de la gastronomía nipona, sirviendo productos frescos y bien preparados (algo que inidica el interesante y agradable olor a pescado que se aprecia al entrar).Es un lugar, además, que siembra el gusanillo de atreverte con alguna elaboración, presentando sus ingredientes a través de su pequeño y original supermercado.Otros de sus puntos fuertes es la rapidez con la que los pedidos llegan a casa (un tiempo medio de 20 minutos), siempre cuidando al detalle la presentación.Por último, hay que destacar su relación calidad-precio. Dentro de que los de comida asiática suelen ser restaurantes con menús de precios elevados, Wasabi ofrece una carta variada a un precio más que asequible.",Wasabi,2014-11-14,Delia E,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232876993,Buen servicio de delivey,La presentacion de los envases es muy clara y coqueta.La calidad es muy buena y las cantidades estan bien.Son rapidos en el tiempo de llevar pedidks y las gyozas y sushi muy buenas aunque lo mejor el tartar de salmon y el de atun,Wasabi,2014-10-06,janleonsanchez,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231169148,Muy recomendable,"Hacía falta un local de ""tapas"" japonesas así en Sevilla. Espectacular el uramaki#9, de lo mejor que he probado desde Oriente a esta parte. Volveré.",Wasabi,2014-09-27,Dani V,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229841868,Quizas mala suerte,"Acabamos de pedir comida para llevar. y tal como empezamos a comer me doy cuenta de q estaba preparado tiempo atras. El alga seca y el arroz no compacto, hormigón. Y asi con casi todos menos con el de atun. Todo venia muy bien presentado. No me gusta hechar la cruz a ningun sitio sin antes repetir para comprobar y poder retractarme o confirmarlo. Pero se que hoy a sido un tanto nefasto. He de decir que aun asi nos lo comimos. Pero son 23 euros muy mal enpleados",Wasabi,2014-09-19,juanmad2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225620933,Un sushi muy bueno para llevar,El local es muy reducido así que es mejor pedir para llevar este sushi y te lo tomas en casa tranquilamente. El producto es muy bueno y el sushi muy variado de los mejores de sevilla para comida japonesa.,Wasabi,2014-08-31,Alvaro S,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224637843,Delicioso. Para repetir.,"Por fin encontramos un Sushi de calidad en Sevilla. El sabor de los productos es exquisito. Pescado fresco, arroz bien trabajado y con su punto de vinagre, etc. Probamos un menú individual y unos uromakis de salmón con especias japonesas. Todo delicioso. Como dicen el local es algo pequeño, para comer allí dispones de unas estanterias altas y unos taburetes pero es más que suficiente para degustar las delicias que os servirán. Coincido que los makis son algo pequeños pero en realidad así deben ser, definir un tamaño exacto ya es algo subjetivo.Los uromakis son espectaculares, al igual que los nigiris y el gunkan. En nuestro caso el tiempo de preparación pues fue rápido, no esperamos mucho, pero también es verdad que estábamos sólos con otro cliente en el local. Pero desde luego si tarda un poco más es lo que tiene que te lo preparen en el momento delante tuya, eso se valora mucho.Repetiremos sin duda.",Wasabi,2014-08-26,SamU_Citrico,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219199771,EXQUISITO,"Es un local nuevo de sushi que abrieron en el mes de Enero. El local es muy pequeño pero puedes pedir sushi para llevar (con soja, wasabi..) Los nigiris son expectaculares y deliciosos, el toque de queso fundido por dentro le da un sabor espectacular y lo mejor de todo que los preparan en el momento, no vienen hechos de antemano.Por tanto yo lo recomiendo para recoger la comida y llevártela a casa o comerlo allí aunque el espacio es reducido. Suelen tardar 15min o 20min en prepararlo ya que lo tienen que hacer todo pero merece la pena esperar porque son deliciosos, suaves, exquisitos y muy frescos. Sin duda uno de los mejores lugares de sushi que he probado nunca.",Wasabi,2014-08-03,tAPPeando,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208877041,El mejor atún,Los nigiri de atún sencillamente espectaculares y el servicio muy amable y cercano. Mi nuevo local de sushi,Wasabi,2014-06-04,Alberto g,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203013586,Mejorable pero aceptable. ,"Estuve aquí con mi mujer por las opiniones que leí y no son del todo acertadas; me explico, se nota que han sido escritas por amigos. El local es pequeñito con tan sólo un par de taburetes. Está pensado para comer de pie o llevárselo a casa. Lo lleva un chico joven solo que creo es el dueño a la vez y lo hace bastante bien la verdad. Lo malo como halla varios clientes...Como pegas decir que los Maki son demasiados pequeños. Destacar los urimaki. Los niguiri muy bien también sobretodo el de pulpo y el de tortilla. Las cervezas japonesas que tiene están muy bien de precio PERO la cocacola por ejemplo es francesa y se nota el sabor (inferior calidad). Sería interesante que la cambiaras. En fin, que para mi gusto cambiaría algo pero que no me importaría volver si paso por allí. ",Wasabi,2014-04-27,Algeciras1977,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202106577,El mejor sushi que he probado,"El arroz es magnifico, perfecto corte de los pescados. Las cantidades muy bien surtidas. Los gunkan y uramakis especialmente buenos. El trato muy amable y te explican con atencion sus productos. Una gozada!",Wasabi,2014-04-21,marimanci,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201921604,Excelente,"Ambiente agradable, simpatía y excepcional calidad en los productos y su elaboración. Se capta la profesionalidad en el cuidado de los detalles. ",Wasabi,2014-04-20,angelgd,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201080993,De lo mejor para comer sushi,La atencion es bastante buena. Variedad de sushi. Muy bueno y buen precio. Sitio centrico de sevilla.. Si te apetece comida japonesa no dejes de visitarlos que merece la pena.,Wasabi,2014-04-14,Alaskamamen,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198249364,Visita obligada si estás por el centro,"Siempre me ha encantado el sushi, ya echaba de menos encontrar un lugar en Sevilla con esta calidad. Puedes ver como te preparan sushi sobre la marcha, picar algo alli y lo mejor....llevartelo a casa.Dejate llevar por las sugerencias, nosotras lo hicimos y no nos defraudó. Prueba los makis creativos de tortilla, de mango...son sabores novedosos pero deliciosos.No te marches si probar cualquiera de los uramaki...tamago, cebolla,mayonesa y masago...INCREIBLES!",Wasabi,2014-03-22,PuntaUmbriaSunset,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197574479,Una apuesta segura y sorprendente,"Me encanta este nuevo sitio de sushi en Sevilla; se empezaba a echar de menos variedad y frescura.Mi pareja y yo somos muy aficionados al sushi y WASABI se ha convertido en nuestro nuevo sitio de referencia. Los Uramakis con especias japonesas y los Niguiris de atún son impresionantes, sobre todo la calidad del producto y la elaboración (un arroz de sushi en su punto perfecto), que no hemos encontrado en otros sitios de cocina japonesa.La posibilidad de pedir piezas sueltas que puedes ver cómo las hacen delante de ti es un punto muy importante, ¡ya que se puede probar muchísima variedad!El trato es cercano y el servicio estupendo.Visita obligada!",Wasabi,2014-03-16,EsterMol,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197285133,Yo no era de sushi...,"Pues eso, como decía yo no era de sushi. Después de probar varios sitios, simplemente pensaba ""yo no soy de sushi...ERROR. Si sois como yo, que un maki regulero inmediatamente os resulta pastoso y pasado de dulce...probar este sitio. Sí, me atrevo. ;)Me convencí en que debía darle otra oportunidad al sushi cuando surgió Wasabi en Sevilla porque me llegó la información por varías fuentes de que el sushi era auténtico. El sitio es acogedor, limpio, simple, directo (tan directo que ves cómo el cocinero lo prepara ahí mismo detrás del mostrador).Y el sushi que preparan en este sitio es riquísimo. He pasado de ser la que ponía cara de ""no por favor..."" cuando se proponía cenar sushi entre los amigos a ser la que lo propone. Céntrico y accesible que viene muy bien cuando se sale con los amigos. Perfecto para ir a recoger y tomar en la calle, en casa o llevar como aperitivo/sorpresa a casa de familiar/amigo.El servicio es también muy bueno. Gente joven,emprendedora y con ganas de trabajar que tiene un trato amigable con todos los clientes. Definitivo que repetiré.",Wasabi,2014-03-13,victoria l,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197080902,Mmmm qué rico chiquillo!,"Wasabi ha despertado en mi el gusto por el sushi. En esta abarcaría japonesa te preparan el sushi en el momento y puedes ver cómo lo hace el chef, que aunque sea sevillano te prepara el sushi mejor que un japonés! Los productos que utiliza son importados y el pescado recién traido del mercado, fresco fresco! Cosa que se nota en su sabor delicado. Además el local tiene una estética muy cuidada, limpio y con buena música para disfrutar de tu sushi allí mismo en la barra! O si no, también preparan unas bandejas para poder comertelo en la plaza de la Alameda o en tu casa y de muy buena calidad/precio. Sin duda repetiré cada vez que vaya a Sevilla! El mejor que he probado!!!",Wasabi,2014-03-11,Carlota-MdA,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196685136,Un gran descubrimiento,"Desde que lo descubrí, las pasadas navidades, soy incapaz de pasar una semana sin pasarme... ¡Engancha!",Wasabi,2014-03-08,JESSICA G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
470799811,,,Wasabi,2017-03-28,Claire C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442201856,,,Wasabi,2016-12-05,Jürgen G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393309982,,,Wasabi,2016-07-16,Thehomie,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374561463,,,Wasabi,2016-05-19,whittersDublin,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360855851,,,Wasabi,2016-04-02,thomas b,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
